Loại,Tên,Công ty / Tổ chức,Số giấy phép,Địa chỉ tên miền,Trạng thái,URL chi tiết
Trang TTĐT Tổng Hợp,,TRUNG TÂM NGHIÊN CỨU KHOA HỌC VÀ ĐÀO TẠO CHỨNG KHOÁN,126/GP-TTĐT,http://www.srtc.org.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/130224
Trang TTĐT Tổng Hợp,,BÁO CỰU CHIẾN BINH VIỆT NAM,123/GP-TTĐT,https://www.cuuchienbinh.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/128684
Trang TTĐT Tổng Hợp,,ĐÀI TIẾNG NÓI NHÂN DÂN THÀNH PHỐ HỒ CHÍ MINH,114/GP-TTĐT,https://www.voh.com.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/130117
Trang TTĐT Tổng Hợp,,ĐÀI PHÁT THANH VÀ TRUYỀN HÌNH YÊN BÁI,111/GP-TTĐT,https://www.yenbaitv.org.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/129960
Trang TTĐT Tổng Hợp,,TẠP CHÍ NGƯỜI XÂY DỰNG,112/GP-TTĐT,https://www.nguoixaydung.com.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/127995
Trang TTĐT Tổng Hợp,,NGÂN HÀNG HỢP TÁC XÃ VIỆT NAM,113/GP-TTĐT,https://www.co-opbank.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/129575
Trang TTĐT Tổng Hợp,,ĐÀI PHÁT THANH VÀ TRUYỀN HÌNH ĐẮK NÔNG,99/GP-TTĐT,https://www.ptthdaknong.com.vn; www.truyenhinhdaknong.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129847
Trang TTĐT Tổng Hợp,,BÁO QUÂN ĐỘI NHÂN DÂN,96/GP-TTĐT,http://www.quyvibiendaovietnam.vn; http://www.vibiendaovietnam.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/127878
Trang TTĐT Tổng Hợp,,TẠP CHÍ NHÂN ĐẠO,85/GP-TTĐT,https://www.nhandaoonline.,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/127922
Trang TTĐT Tổng Hợp,,VỤ KHOA HỌC VÀ CÔNG NGHỆ,87/GP-TTĐT,https://www.nscl.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/131337
Trang TTĐT Tổng Hợp,,TRUNG TÂM TRUYỀN THÔNG BÁO XÂY DỰNG,83/GP-TTĐT,https://www.xaydungvadoidsong.com.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/130210
Trang TTĐT Tổng Hợp,,TẠP CHÍ CỬA VIỆT,76/GP-TTĐT,http://tapchicuviet.com.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/129319
Trang TTĐT Tổng Hợp,,TRUNG TÂM THÔNG TIN DU LỊCH,77/GP-TTĐT,https://www.vietnamtourism.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/127711
Trang TTĐT Tổng Hợp,,TRUNG TÂM THÔNG TIN DU LỊCH,78/GP-TTĐT,https://www.moitruongdulich.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/131353
Trang TTĐT Tổng Hợp,,VIỆN QUẢN LÝ KINH TẾ VÀ MÔI TRƯỜNG,64/GP-TTĐT,https://www.vienquanlykinhtemoitruong.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/129293
Trang TTĐT Tổng Hợp,,TẠP CHÍ DÂN VẬN,60/GP-TTĐT,https://www.danvan.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/131011
Trang TTĐT Tổng Hợp,,TẠP CHÍ MÔI TRƯỜNG,59/GP-TTĐT,https://www.tapchimoitruong.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130830
Trang TTĐT Tổng Hợp,,ĐÀI PHÁT THANH VÀ TRUYỀN HÌNH BẮC GIANG,58/GP-TTĐT,https://www.bacgiangtv.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129841
Trang TTĐT Tổng Hợp,,TẠP CHÍ KINH TẾ TẬP ĐOÀN,54/GP-TTĐT,https://www.kinhtetapdoan.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/129879
Trang TTĐT Tổng Hợp,,NGÂN HÀNG PHÁT TRIỂN VIỆT NAM,49/GP-TTĐT,https://www.vdb.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129835
Trang TTĐT Tổng Hợp,,TRUNG TÂM INTERNET VIỆT NAM,51/GP-TTĐT,http://www.vnnic.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130810
Trang TTĐT Tổng Hợp,,ĐÀI PHÁT THANH - TRUYỀN HÌNH ĐỒNG NAI,50/GP-TTĐT,http://www.dnrtv.org.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130147
Trang TTĐT Tổng Hợp,,ĐÀI PHÁT THANH VÀ TRUYỀN HÌNH HƯNG YÊN,45/GP-TTĐT,http://hungyentv.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/129410
Trang TTĐT Tổng Hợp,,TRUNG TÂM TƯ VẤN VÀ CÔNG NGHỆ MÔI TRƯỜNG,41/GP-TTĐT,http://cect.gov.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/129283
Trang TTĐT Tổng Hợp,,SỞ THÔNG TIN VÀ TRUYỀN THÔNG NAM ĐỊNH,26/GP-TTĐT,http://sotttt.namdinh.gov.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/131051
Trang TTĐT Tổng Hợp,,VIỆN KINH TẾ VÀ PHÁP LUẬT QUỐC TẾ,25/GP-TTĐT,https://www.phapluatkinhtequocte.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129824
Trang TTĐT Tổng Hợp,,TỔNG CỤC KHÍ TƯỢNG THỦY VĂN,24/GP-TTĐT,https://www.tckttv.gov.vn; www.vnmha.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/127731
Trang TTĐT Tổng Hợp,,TẬP ĐOÀN CÔNG NGHIỆP THAN - KHOÁNG SẢN VIỆT NAM,18 /GP-TTĐT,https://vinacomin.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/129095
Trang TTĐT Tổng Hợp,,TRUNG TÂM THÔNG TIN VÀ DỮ LIỆU MÔI TRƯỜNG,17/GP-TTĐT,https://www.ceid.gov.vn; https://www.eccid.org,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129302
Trang TTĐT Tổng Hợp,,KÊNH TRUYỀN HÌNH VĂN HÓA - DU LỊCH,09/GP-TTĐT,http://truyenhinhdulich.vn; http://truyenhinhvov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129648
Trang TTĐT Tổng Hợp,,ĐÀI PHÁT THANH VÀ TRUYỀN HÌNH BẮC KẠN,10/GP-TTĐT,https://backantv.vn; bktv.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130369
Trang TTĐT Tổng Hợp,,HỘI KINH TẾ MÔI TRƯỜNG VIỆT NAM,07/GP-TTĐT,http://www.kinhtexanh.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130913
Trang TTĐT Tổng Hợp,,TRUNG TÂM PHÁT TRIỂN VÀ HỘI NHẬP (CDI),05/GP-TTĐT,https://www.laodongxanha.net.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/128014
Trang TTĐT Tổng Hợp,,ỦY BAN GIÁM SÁT TÀI CHÍNH QUỐC GIA,244/GP-TTĐT,"http://nfsc.gov.vn, http://uybangiamsattaichinhquocgia.gov.vn",Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128605
Trang TTĐT Tổng Hợp,,SỞ THÔNG TIN VÀ TRUYỀN THÔNG QUẢNG TRỊ,246/GP-TTĐT,"https://www.khonghiep,quangtri.gov.vn",Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130157
Trang TTĐT Tổng Hợp,,SỞ THÔNG TIN VÀ TRUYỀN THÔNG TỈNH THỪA THIÊN HUẾ,245/GP-TTĐT,http://www.stttt.thuathienhue.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130778
Trang TTĐT Tổng Hợp,,VIỆN KIỂM SÁT NHÂN DÂN TỐI CAO,243/GP-TTĐT,https://vksndtc.gov.vn và www.vks.gov.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/130782
Trang TTĐT Tổng Hợp,,VIỆN KHOA HỌC CHÍNH SÁCH VÀ PHÁP LUẬT,237/GP-TTĐT,https://phapluatchinhsach.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/129497
Trang TTĐT Tổng Hợp,,ĐÀI PHÁT THANH VÀ TRUYỀN HÌNH BẮC NINH,232/GP-TTĐT,https://bacninhtv.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130209
Trang TTĐT Tổng Hợp,,TRUNG TÂM HỖ TRỢ PHÁT TRIỂN DOANH NGHIỆP MỸ NGHỆ KIM HOÀN ĐÁ QUÝ,231/GP-TTĐT,https://www.nguoilamnghe.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/127775
Trang TTĐT Tổng Hợp,,HỘI DOANH NHÂN TRẺ VIỆT NAM,230/GP-TTĐT,https://www.doanhnhantrevn.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/127947
Trang TTĐT Tổng Hợp,,TRUNG TÂM TRUYỀN THÔNG GIÁO DỤC SỨC KHỎE TRUNG ƯƠNG,220/GP-TTĐT,https://www.t5g.org.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129100
Trang TTĐT Tổng Hợp,,TRUNG TÂM PHÁT TRIỂN TRUYỀN THÔNG TRUYỀN HÌNH CHỐNG HÀNG GIẢ,222/GP-TTĐT,https://chonghanggiavatap.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/129966
Trang TTĐT Tổng Hợp,,TỔNG CỤC BIỂN VÀ HẢI ĐẢO VIỆT NAM,223/GP-TTĐT,https://www.vasi.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130817
Trang TTĐT Tổng Hợp,,SỞ THÔNG TIN VÀ TRUYỀN THÔNG QUẢNG TRỊ,224/GP-TTĐT,https://www.thongtindoingoai.quangtri.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129253
Trang TTĐT Tổng Hợp,,HỘI BẢO VỆ QUYỀN TRẺ EM VIỆT NAM,221/GP-TTĐT,https://www.treemviet.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128389
Trang TTĐT Tổng Hợp,,BAN NỘI CHÍNH TRUNG ƯƠNG,214/GP-TTĐT,https://www.noichinh.vn; www.noichinh.org.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130886
Trang TTĐT Tổng Hợp,,VIỆN KHOA HỌC MÔI TRƯỜNG VÀ XÃ HỘI,215/GP-TTĐT,http://www.essi.org.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/127825
Trang TTĐT Tổng Hợp,,"VIỆN NGHIÊN CỨU THANH TRA VÀ PHÒNG, CHỐNG THAM NHŨNG",213/GP-TTĐT,https://www.phongchongthamnhung.com.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/127783
Trang TTĐT Tổng Hợp,,ĐÀI PHÁT THANH VÀ TRUYỀN HÌNH HÀ GIANG,208/GP-TTĐT,https://www.hagiangtv.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130739
Trang TTĐT Tổng Hợp,,ĐÀI PHÁT THANH VÀ TRUYỀN HÌNH BÀ RỊA - VŨNG TÀU,209/GP-TTĐT,https://www.brt.vn; www.brt.com.vn; www.brt.org.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/128704
Trang TTĐT Tổng Hợp,,ĐÀI PHÁT THANH VÀ TRUYỀN HÌNH TIỀN GIANG,204/GP-TTĐT,https://www.thtg.vn và www.ihtg.com.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/127797
Trang TTĐT Tổng Hợp,,TẠP CHÍ TIN HỌC VÀ ĐỜI SỐNG,207/GP-TTĐT,https://www.congnghevadoisong.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/131043
Trang TTĐT Tổng Hợp,,ĐÀI PHÁT THANH VÀ TRUYỀN HÌNH THANH HÓA,206/GP-TTĐT,http://truyenhinhthanhhoa.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129345
Trang TTĐT Tổng Hợp,,TẠP CHÍ KINH TẾ MÔI TRƯỜNG,205/GP-TTĐT,http://www.kinhtemoitruong.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129672
Trang TTĐT Tổng Hợp,,SỞ THÔNG TIN VÀ TRUYỀN THÔNG TUYÊN QUANG,202/GP-TTĐT,http://tuyenquanggov.vn; http://english.tuyenquang.gov.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/130849
Trang TTĐT Tổng Hợp,,CỤC NGHỆ THUẬT BIỂU DIỄN,201/GP-TTĐT,https://www.cucnghethuatbieudien.gov.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/129232
Trang TTĐT Tổng Hợp,,SỞ THÔNG TIN VÀ TRUYỀN THÔNG PHÚ YÊN,200/GP-TTĐT,https://www.phuyen.info.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/130325
Trang TTĐT Tổng Hợp,,TẠP CHÍ Y HỌC QUÂN SỰ,197/GP-TTĐT,https://www.yhqs.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128371
Trang TTĐT Tổng Hợp,,ĐÀI PHÁT THANH VÀ TRUYỀN HÌNH ĐỒNG THÁP,195/GP-TTĐT,https://www.thdt.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130294
Trang TTĐT Tổng Hợp,,SỞ THÔNG TIN VÀ TRUYỀN THÔNG LÀO CAI,196/GP-TTĐT,http://doingoailaocai.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129219
Trang TTĐT Tổng Hợp,,VIỆN PHÁT TRIỂN CHĂM SÓC SỨC KHỎE CỘNG ĐỒNG,180/GP-TTĐT,https://www.suckhoevacuocsong.com.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/131139
Trang TTĐT Tổng Hợp,,SỞ THÔNG TIN VÀ TRUYỀN THÔNG TUYÊN QUANG,181/GP-TTĐT,http://doingoaituyenquang.gov.vn/vi; http://doingoaituyenquang.gov.vn/en,Đang hoạt động,https://giayphep.abei.gov.vn/i/130799
Trang TTĐT Tổng Hợp,,TẬP ĐOÀN DẦU KHÍ VIỆT NAM,176/GP-TTĐT,https://www.pvn.vn; www.petrovietnam.com.vn; www.pvn.com.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128968
Trang TTĐT Tổng Hợp,,HIỆP HỘI CÁC TỔ CHỨC DỊCH VỤ PHÁT TRIỂN KINH DOANH VIỆT NAM,173/GP-TTĐT,https://www.doisongkinhdoanh.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/129969
Trang TTĐT Tổng Hợp,,TRUNG TÂM THÔNG TIN CÔNG NGHIỆP VÀ THƯƠNG MẠI,171/GP-TTĐT,https://thuongmaibiengioimiennui.gov.vn; sanphamvungmien.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/127940
Trang TTĐT Tổng Hợp,,VIỆN NGHIÊN CỨU PHÁT TRIỂN KINH TẾ - XÃ HỘI,159/GP-TTĐT,http://phapluatkinhtexahoi.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130270
Trang TTĐT Tổng Hợp,,CỤC AN TOÀN THỰC PHẨM,161/GP-TTĐT,https://www.vfa.gov.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/129469
Trang TTĐT Tổng Hợp,,TẠP CHÍ THÔNG TIN VÀ PHÁT TRIỂN,162/GP-TTĐT,https://www.thongtinvaphattrien.vn và www.thongtinphatttrien.com.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129280
Trang TTĐT Tổng Hợp,,PHÒNG THƯƠNG MẠI VÀ CÔNG NGHIỆP VIỆT NAM (VCCI).,160/GP-TTĐT,http://vcci.com.vn.,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129461
Trang TTĐT Tổng Hợp,,VIỆN MÔI TRƯỜNG VÀ NĂNG LƯỢNG TÁI TẠO,158/GP-TTĐT,https://www.sugiamoitruong.com.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/127689
Trang TTĐT Tổng Hợp,,TRUNG TÂM QUẢNG CÁO VÀ DỊCH VỤ TRUYỀN THÔNG (VOV AMS),156/GP-TTĐT,https://www.vovlive.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/130114
Trang TTĐT Tổng Hợp,,ĐÀI PHÁT THANH VÀ TRUYỀN HÌNH TÂY NINH,155/GP-TTĐT,https://ttv11.com.vn; ttv11.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/129927
Trang TTĐT Tổng Hợp,,VỤ TIẾT KIỆM NĂNG LƯỢNG VÀ PHÁT TRIỂN BỀN VỮNG,148/GP-TTĐT,http://tietkiemnangluong.com.vn; http://vneecc.gov.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/130945
Trang TTĐT Tổng Hợp,,VIỆN CHIẾN LƯỢC VÀ KHOA HỌC THANH TRA,149/GP-TTĐT,https://ww.issi.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129570
Trang TTĐT Tổng Hợp,,TRUNG TÂM XÚC TIẾN ĐẦU TƯ PHÁT TRIỂN CÔNG THƯƠNG,151/GP-TTĐT,https://www.investvietnam.gov.vn.,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129318
Trang TTĐT Tổng Hợp,,TẠP CHÍ TIẾP THỊ VÀ GIA ĐÌNH,150/GP-TTĐT,https://www.alivarmagazine.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130349
Trang TTĐT Tổng Hợp,,TRUNG TÂM QUẢNG CÁO VÀ DỊCH VỤ TRUYỀN THÔNG (VOV AMS),142/GP-TTĐT,https://www.vovlife.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/128848
Trang TTĐT Tổng Hợp,,ĐÀI PHÁT THANH VÀ TRUYỀN HÌNH NINH BÌNH,139/GP-TTĐT,http://nbtv.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/128837
Trang TTĐT Tổng Hợp,,TẠP CHÍ VẬN TẢI Ô TÔ,141/GP-TTĐT,https://www.vantaioto.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/131292
Trang TTĐT Tổng Hợp,,TẠP CHÍ HÀNG HÓA VÀ THƯƠNG HIỆU,136/GP-TTĐT,https://www.hhth.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/130998
Trang TTĐT Tổng Hợp,,TRUNG TÂM THÔNG TIN - ỦY BAN QUẢN LÝ VỐN NHÀ NƯỚC TẠI DOANH NGHIỆP,132/GP-TTĐT,http://cmsc.gov.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/130364
Trang TTĐT Tổng Hợp,,TẠP CHÍ ĐIỆN TỬ,134/GP-TTĐT,https://www.dientungaynay.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/127913
Trang TTĐT Tổng Hợp,,CÔNG TY CỔ PHẦN TỔNG CÔNG TY TRUYỀN HÌNH CÁP VIỆT NAM,126/GP-TTĐT,https://www.dichvu.vtvcab.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128976
Trang TTĐT Tổng Hợp,,TRUNG TÂM THÔNG TIN CÔNG NGHIỆP VÀ THƯƠNG MẠI,121/GP-TTĐT,https://www.thongtincongthuong.vn; www.vtic.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130156
Trang TTĐT Tổng Hợp,,VIỆN KHOA HỌC GIÁO DỤC NGHỀ NGHIỆP,109/GP-TTĐT,https://www.nivet.org.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/130226
Trang TTĐT Tổng Hợp,,TẠO CHÍ ĐIỆN VÀ ĐỜI SỐNG,110/GP-TTĐT,https://www.dienvadoisong.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/131285
Trang TTĐT Tổng Hợp,,ĐÀI PHÁT THANH VÀ TRUYỀN HÌNH BẮC KẠN,108/GP-TTĐT,https://backantv.vn và bktv.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128393
Trang TTĐT Tổng Hợp,,BẢO HIỂM XÃ HỘI VIỆT NAM,100/GP-TTĐT,https://baohiemxahoi.gov.vn; vss.gov.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/129504
Trang TTĐT Tổng Hợp,,TẠP CHÍ KHOA HỌC VÀ KINH TẾ HẢI PHÒNG,93/GP-TTĐT,https://www.khoahocvakinhte.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128682
Trang TTĐT Tổng Hợp,,BAN THÔNG TIN TRUYỀN THÔNG TRUNG ƯƠNG,84/GP-TTĐT,https://www.phatsuonlinetv.com.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/129254
Trang TTĐT Tổng Hợp,,TỔNG CÔNG TY HÀNG KHÔNG VIỆT NAM – CTСР (VIETNAM AIRLINES),78/GP-TTĐT,"https://www.spirit.vietnamairlines.com, www.spirit.vietnamairlines.com.vn",Đang hoạt động,https://giayphep.abei.gov.vn/i/129304
Trang TTĐT Tổng Hợp,,CÔNG TY CỔ PHẦN TỔNG CÔNG TY TRUYỀN HÌNH CÁP VIỆT NAM,73/GP-TTĐT,https://www.vtvcab.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130930
Trang TTĐT Tổng Hợp,,SỞ THÔNG TIN VÀ TRUYỀN THÔNG THỪA THIÊN HUẾ,72/GP-TTĐT,http://www.stttt.thuathienhue.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129112
Trang TTĐT Tổng Hợp,,VIỆN NGHIÊN CỨU PHÁT TRIỂN KINH TẾ - XÃ HỘI,74/GP-TTĐT,http://phapluatkinhtexahoi.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129514
Trang TTĐT Tổng Hợp,,TẬP ĐOÀN BƯU CHÍNH VIỄN THÔNG VIỆT NAM,62/GP-TTĐT,https://www.vapt.vn; www.vnpt.com.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/128542
Trang TTĐT Tổng Hợp,,BÁO GIÁC NGỘ,63/GP-BTTTT,https://www.giacngo.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/127725
Trang TTĐT Tổng Hợp,,VĂN PHÒNG THƯỜNG TRỰC BAN CHỈ ĐẠO 389 QUỐC GIA,57/GP-TTĐT,https://www.bcd389.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130296
Trang TTĐT Tổng Hợp,,TRUNG TÂM NGHIÊN CỨU ẤN ĐỘ,58/GP-TTĐT,https://www.cis.org.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/127892
Trang TTĐT Tổng Hợp,,TẠP CHÍ CÔNG NGHIỆP & TIÊU DÙNG,38/GP-TTĐT,https://www.congnghieptieudung.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/131241
Trang TTĐT Tổng Hợp,,Hội An toàn giao thông Việt Nam,52/GP-TTĐT,https://www.giaothong24h.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/128366
Trang TTĐT Tổng Hợp,,TẠP CHÍ ÁNH SÁNG VÀ CUỘC SỐNG,47/GP-TTĐT,"https://www.anhsangvacuocsong.vn, www.anhsangvacuocsong.com.vn, www.anhsangonline.vn",Đang hoạt động,https://giayphep.abei.gov.vn/i/129510
Trang TTĐT Tổng Hợp,,VỤ TIẾT KIỆM NĂNG LƯỢNG VÀ PHÁT TRIỂN BỀN VỮNG,43/GP-TTĐT,http://scp.gov.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/129042
Trang TTĐT Tổng Hợp,,VIỆN KHOA HỌC NGHIÊN CỨU NHÂN TÀI NHÂN LỰC,42/GP-TTĐT,https://www.nhantainhanluc.com.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/131401
Trang TTĐT Tổng Hợp,,TẠP CHÍ LÝ LUẬN CHÍNH TRỊ,41/GP-TTĐT,https://www.lyluanchinhtri.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128763
Trang TTĐT Tổng Hợp,,SỞ THÔNG TIN VÀ TRUYỀN THÔNG PHÚ YÊN,35/GP-TTĐT,https://www.phuyen.info.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128748
Trang TTĐT Tổng Hợp,,VIỆN KIỂM SÁT NHÂN DÂN CẤP CAO TẠI HÀ NỘI,29/GP-TTĐT,https://vkscapcaohanoi.gov.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/128012
Trang TTĐT Tổng Hợp,,TRUNG TÂM PHÁT TRIỂN VÀ HỘI NHẬP (CDI),27/GP-TTĐT,https://www.bhvietnam.net.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/129488
Trang TTĐT Tổng Hợp,,SỞ THÔNG TIN VÀ TRUYỀN THÔNG NAM ĐỊNH,25/GP-TTĐT,https://namdinh.gov.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/130204
Trang TTĐT Tổng Hợp,,CỤC TRUYỀN THÔNG CÔNG AN NHÂN DÂN,17/GP-TTĐT,https://www.cuctruyenthongcand.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/131319
Trang TTĐT Tổng Hợp,,ĐÀI PHÁT THANH VÀ TRUYỀN HÌNH LÀO CAI,13/GP-TTĐT,http://laocaitv.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/131290
Trang TTĐT Tổng Hợp,,HỘI NAM Y VIỆT NAM,14/GP-TTĐT,https://www.namyvasuckhoe.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/128436
Trang TTĐT Tổng Hợp,,BÁO ẢNH VIỆT NAM,15/GP-TTĐT,https://www.dep.com.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/127724
Trang TTĐT Tổng Hợp,,TẠP CHÍ TIẾP THỊ VÀ GIA ĐÌNH,08/GP-TTĐT,https://www.tiepthigiadinh.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/127719
Trang TTĐT Tổng Hợp,,KÊNH TRUYỀN HÌNH VĂN HÓA - DU LỊCH,06/GP-TTĐT,http://truyenhinhdulich.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129460
Trang TTĐT Tổng Hợp,,ĐÀI PHÁT THANH VÀ TRUYỀN HÌNH HƯNG YÊN,07/GP-TTĐT,http://hungyentv.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129439
Trang TTĐT Tổng Hợp,,VIỆN NGHIÊN CỨU BIỂN VÀ HẢI ĐẢO,321/GP-TTĐT,http://www.visi.ac.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/130871
Trang TTĐT Tổng Hợp,,CỤC QUẢN LÝ DƯỢC,318/GP-TTĐT,https://www.dav.gov.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/128747
Trang TTĐT Tổng Hợp,,HIỆP HỘI QUYỀN SAO CHÉP VIỆT NAM,314/GP-TTĐT,http://phapluatvatacquyen.vn,Đang hoạt động,https://giayphep.abei.gov.vn/i/130043
Trang TTĐT Tổng Hợp,,BÁO THỂ THAO THÀNH PHỐ HỒ CHÍ MINH,313/GP-TTĐT,https://www.thethaohcm.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128970
Trang TTĐT Tổng Hợp,,VIỆN NGHIÊN CỨU Y DƯỢC HỌC THĂNG LONG,312/GP-TTĐT,http://yduocngaynay.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/131144
